192.168.65.1 - - [21/Oct/2025:20:55:53 +0000] "GET /docs/asset/favicon-32x32.png?v=40d4f2c38d1cd854ad463f16373cbcb6 HTTP/1.1" 404 186 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:20:55:53 +0000] "GET /docs/asset/favicon-16x16.png?v=f0ae831196d55d8f4115b6c5e8ec5384 HTTP/1.1" 404 186 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:20:55:54 +0000] "GET /api/documentation HTTP/1.1" 200 2869 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:20:55:54 +0000] "GET /docs/asset/swagger-ui.css?v=8b0c7418e9d17c36b3df64668afd6870 HTTP/1.1" 404 186 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:20:55:54 +0000] "GET /docs/asset/swagger-ui-bundle.js?v=925690dfe3f89059e90bb67ea9743bba HTTP/1.1" 404 186 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:20:55:54 +0000] "GET /docs/asset/swagger-ui-standalone-preset.js?v=7024b7ccfddd55fd7869fd211b11bc65 HTTP/1.1" 404 186 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:20:55:57 +0000] "GET /api/documentation HTTP/1.1" 200 2869 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:20:55:57 +0000] "GET /docs/asset/swagger-ui.css?v=8b0c7418e9d17c36b3df64668afd6870 HTTP/1.1" 404 186 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:20:55:57 +0000] "GET /docs/asset/swagger-ui-bundle.js?v=925690dfe3f89059e90bb67ea9743bba HTTP/1.1" 404 186 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:20:55:57 +0000] "GET /docs/asset/swagger-ui-standalone-preset.js?v=7024b7ccfddd55fd7869fd211b11bc65 HTTP/1.1" 404 186 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:20:58:56 +0000] "GET /api/documentation HTTP/1.1" 200 9839 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:20:59:03 +0000] "HEAD /docs/asset/swagger-ui.css HTTP/1.1" 404 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:20:59:35 +0000] "HEAD /vendor/swagger-api/swagger-ui/dist/swagger-ui.css HTTP/1.1" 200 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:20:59:44 +0000] "HEAD /vendor/swagger-api/swagger-ui/dist/swagger-ui-bundle.js HTTP/1.1" 200 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:00:01 +0000] "GET /api/documentation?ide_webview_request_time=1761080401579 HTTP/1.1" 200 2869 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:00:01 +0000] "GET /docs/asset/swagger-ui.css?v=8b0c7418e9d17c36b3df64668afd6870 HTTP/1.1" 404 186 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080401579" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:00:01 +0000] "GET /docs/asset/swagger-ui-bundle.js?v=925690dfe3f89059e90bb67ea9743bba HTTP/1.1" 404 186 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080401579" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:00:01 +0000] "GET /docs/asset/swagger-ui-standalone-preset.js?v=7024b7ccfddd55fd7869fd211b11bc65 HTTP/1.1" 404 186 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080401579" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:00:01 +0000] "GET /@vite/client HTTP/1.1" 404 2092 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080401579" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:00:44 +0000] "HEAD /docs/asset/swagger-ui.css HTTP/1.1" 404 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:04:23 +0000] "HEAD /docs/asset/swagger-ui.css HTTP/1.1" 200 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:04:30 +0000] "HEAD /docs/asset/swagger-ui-bundle.js HTTP/1.1" 200 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:04:46 +0000] "GET /api/documentation?ide_webview_request_time=1761080685855 HTTP/1.1" 200 2869 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:04:46 +0000] "GET /docs/asset/swagger-ui.css?v=8b0c7418e9d17c36b3df64668afd6870 HTTP/1.1" 200 24079 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080685855" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:04:46 +0000] "GET /docs/asset/swagger-ui-standalone-preset.js?v=7024b7ccfddd55fd7869fd211b11bc65 HTTP/1.1" 200 76030 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080685855" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:04:46 +0000] "GET /docs/asset/swagger-ui-bundle.js?v=925690dfe3f89059e90bb67ea9743bba HTTP/1.1" 200 419577 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080685855" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:04:46 +0000] "GET /docs HTTP/1.1" 301 169 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080685855" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:04:46 +0000] "GET /@vite/client HTTP/1.1" 404 2092 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080685855" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:05:45 +0000] "HEAD /docs HTTP/1.1" 301 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:05:53 +0000] "GET /docs HTTP/1.1" 301 169 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:06:08 +0000] "HEAD /docs HTTP/1.1" 301 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:06:30 +0000] "HEAD /api-docs.json HTTP/1.1" 404 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:06:45 +0000] "HEAD /api-docs.json HTTP/1.1" 200 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:07:13 +0000] "HEAD /docs HTTP/1.1" 301 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:07:53 +0000] "GET /api/documentation?ide_webview_request_time=1761080873117 HTTP/1.1" 200 2869 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:07:53 +0000] "GET /@vite/client HTTP/1.1" 404 2092 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:07:59 +0000] "HEAD /api-docs.json HTTP/1.1" 200 0 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:09:06 +0000] "GET /api/documentation?ide_webview_request_time=1761080873117 HTTP/1.1" 200 2869 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:07 +0000] "GET /docs/asset/swagger-ui.css?v=8b0c7418e9d17c36b3df64668afd6870 HTTP/1.1" 200 24079 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:07 +0000] "GET /docs/asset/swagger-ui-standalone-preset.js?v=7024b7ccfddd55fd7869fd211b11bc65 HTTP/1.1" 200 76030 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:07 +0000] "GET /docs/asset/swagger-ui-bundle.js?v=925690dfe3f89059e90bb67ea9743bba HTTP/1.1" 200 419577 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:07 +0000] "GET /docs HTTP/1.1" 301 169 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:07 +0000] "GET /@vite/client HTTP/1.1" 404 2092 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:08 +0000] "GET /api/documentation?ide_webview_request_time=1761080873117 HTTP/1.1" 200 2869 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:08 +0000] "GET /docs/asset/swagger-ui.css?v=8b0c7418e9d17c36b3df64668afd6870 HTTP/1.1" 200 24079 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:08 +0000] "GET /docs/asset/swagger-ui-standalone-preset.js?v=7024b7ccfddd55fd7869fd211b11bc65 HTTP/1.1" 200 76030 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:08 +0000] "GET /docs/asset/swagger-ui-bundle.js?v=925690dfe3f89059e90bb67ea9743bba HTTP/1.1" 200 419577 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:08 +0000] "GET /docs HTTP/1.1" 301 169 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:08 +0000] "GET /@vite/client HTTP/1.1" 404 2092 "http://localhost:8083/api/documentation?ide_webview_request_time=1761080873117" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:09:44 +0000] "GET /docs/asset/swagger-initializer.js HTTP/1.1" 200 510 "-" "curl/8.7.1" "-"
192.168.65.1 - - [21/Oct/2025:21:10:28 +0000] "GET /api/documentation?ide_webview_request_time=1761081028640 HTTP/1.1" 200 2869 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:10:28 +0000] "GET /@vite/client HTTP/1.1" 404 2092 "http://localhost:8083/api/documentation?ide_webview_request_time=1761081028640" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:11:45 +0000] "GET /docs?ide_webview_request_time=1761081105573 HTTP/1.1" 301 169 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Trae/1.100.3 Chrome/132.0.6834.210 Electron/34.5.1 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:12:55 +0000] "GET /api/documentation HTTP/1.1" 200 2875 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:12:55 +0000] "GET /docs/asset/swagger-ui.css?v=8b0c7418e9d17c36b3df64668afd6870 HTTP/1.1" 200 24079 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:12:55 +0000] "GET /docs/asset/swagger-ui-standalone-preset.js?v=7024b7ccfddd55fd7869fd211b11bc65 HTTP/1.1" 200 76030 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
192.168.65.1 - - [21/Oct/2025:21:12:55 +0000] "GET /docs/asset/swagger-ui-bundle.js?v=925690dfe3f89059e90bb67ea9743bba HTTP/1.1" 200 419577 "http://localhost:8083/api/documentation" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36" "-"
